date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:04	978/978	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/angular.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/angular.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:04	2647/2647	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/react.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/react.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:04	1416/1416	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/backbone.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/backbone.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:05	7906/7906	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/jquery.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/jquery.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:05	8068/8068	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/database.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/database.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:06	619/619	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/time-save.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/time-save.svg	(from https://techwize.com/web-mobile/javascript-development)
16:46:07	24837/24837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202024%2008:25:41%20GMT	https://techwize.com/storage/case-studies-infos/June2024/eM7rw54K6JuxSDCW3kzx.jpg	C:/Users/HP/Desktop/techwize/techwize.com/storage/case-studies-infos/June2024/eM7rw54K6JuxSDCW3kzx.jpg	(from https://techwize.com/web-mobile/javascript-development)
16:46:08	70512/70512	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/javascript-development.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/javascript-development.webp	(from https://techwize.com/web-mobile/javascript-development)
16:46:08	67833/67833	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:08%20GMT	https://techwize.com/case_studies/Enhancing%20Customer%20Engagement%20through%20Personalized%20Marketing%20Emails	C:/Users/HP/Desktop/techwize/techwize.com/case_studies/Enhancing%20Customer%20Engagement%20through%20Personalized%20Marketing%20Emails.html	(from https://techwize.com/web-mobile/javascript-development)
16:46:08	1699/1699	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/ipad.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/ipad.svg	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:09	1101/1101	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/enterprise-mobility.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/enterprise-mobility.svg	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:09	2426/2426	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/android.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/android.svg	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:10	23492/23492	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/services-mobile-app-development.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/services-mobile-app-development.webp	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:10	69052/69052	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/mobile-app-development.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/mobile-app-development.webp	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:10	27153/27153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2011:57:11%20GMT	https://techwize.com/storage/case-studies-infos/May2024/0NfNCZKkRlD2YI7rkxbx.jpg	C:/Users/HP/Desktop/techwize/techwize.com/storage/case-studies-infos/May2024/0NfNCZKkRlD2YI7rkxbx.jpg	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:11	69586/69586	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:11%20GMT	https://techwize.com/case_studies/Revolutionizing%20Patient%20Care	C:/Users/HP/Desktop/techwize/techwize.com/case_studies/Revolutionizing%20Patient%20Care.html	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:13	68963/68963	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:13%20GMT	https://techwize.com/case_studies/Salesforce%20Org%20Establishment%20and%20Sales%20&%20Marketing%20Cloud%20Implementation	C:/Users/HP/Desktop/techwize/techwize.com/case_studies/Salesforce%20Org%20Establishment%20and%20Sales%20&%20Marketing%20Cloud%20Implementation.html	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:14	82657/82657	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20May%202024%2012:36:05%20GMT	https://techwize.com/storage/case-studies-infos/May2024/iNCCqjrxnFEGLKj9TviZ.jpg	C:/Users/HP/Desktop/techwize/techwize.com/storage/case-studies-infos/May2024/iNCCqjrxnFEGLKj9TviZ.jpg	(from https://techwize.com/web-mobile/mobile-app-development)
16:46:15	54142/54142	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/tests-in-softwareentwicklung.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/tests-in-softwareentwicklung.webp	(from https://techwize.com/web-mobile/software-testing)
16:46:15	66220/66220	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/software-testing.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/software-testing.webp	(from https://techwize.com/web-mobile/software-testing)
16:46:15	1347/1347	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/data-processing.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/data-processing.svg	(from https://techwize.com/ai-ml-data-analytics)
16:46:16	3166/3166	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/strategy.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/strategy.svg	(from https://techwize.com/ai-ml-data-analytics)
16:46:18	10060/10060	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/svg-icons/iot-streaming.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/svg-icons/iot-streaming.svg	(from https://techwize.com/ai-ml-data-analytics)
16:46:21	22696/22696	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/real-time-analytics-and-ai-ml.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/real-time-analytics-and-ai-ml.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:22	18482/18482	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/modern-data-strategy.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/modern-data-strategy.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:22	17756/17756	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/data-processing.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/data-processing.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:22	31972/31972	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/iot-and-data-streaming.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/iot-and-data-streaming.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:23	64768/64768	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/ai-ml-data-analytics.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/ai-ml-data-analytics.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:23	44900/44900	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/service/data-science.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/service/data-science.webp	(from https://techwize.com/ai-ml-data-analytics)
16:46:23	22216/22216	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/products/improved-apps.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/products/improved-apps.webp	(from https://techwize.com/improved-apps)
16:46:23	21586/21586	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:00%20GMT	https://techwize.com/assets/images/products/gomeddo.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/products/gomeddo.webp	(from https://techwize.com/gomeddo)
16:46:24	52207/52207	---M--	200	added ('OK')	image/png	date:Wed,%2008%20May%202024%2004:03:49%20GMT	https://techwize.com/assets/images/products/gomeddo-syskit.png	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/products/gomeddo-syskit.png	(from https://techwize.com/syskit)
16:46:24	53145/53145	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202024%2006:48:49%20GMT	https://techwize.com/assets/images/products/acbis.png	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/products/acbis.png	(from https://techwize.com/acbis)
16:46:25	20322/20322	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:01%20GMT	https://techwize.com/assets/images/engagement-models/dedicated-resource-model.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/engagement-models/dedicated-resource-model.webp	(from https://techwize.com/engagement-models)
16:46:25	14602/14602	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:01%20GMT	https://techwize.com/assets/images/engagement-models/time-material-model.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/engagement-models/time-material-model.webp	(from https://techwize.com/engagement-models)
16:46:25	9404/9404	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:01%20GMT	https://techwize.com/assets/images/engagement-models/team-hiring-model.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/engagement-models/team-hiring-model.webp	(from https://techwize.com/engagement-models)
16:46:26	23404/23404	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20May%202024%2010:08:01%20GMT	https://techwize.com/assets/images/engagement-models/fixed-cost-model.webp	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/engagement-models/fixed-cost-model.webp	(from https://techwize.com/engagement-models)
16:46:27	77337/77337	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:26%20GMT	https://techwize.com/case-studies?page=2	C:/Users/HP/Desktop/techwize/techwize.com/case-studies4658.html	(from https://techwize.com/case-studies)
16:46:27	76652/76652	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:27%20GMT	https://techwize.com/case-studies?page=3	C:/Users/HP/Desktop/techwize/techwize.com/case-studies9ba9.html	(from https://techwize.com/case-studies)
16:46:28	76999/76999	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:27%20GMT	https://techwize.com/case-studies?page=4	C:/Users/HP/Desktop/techwize/techwize.com/case-studiesfdb0.html	(from https://techwize.com/case-studies)
16:46:29	70605/70605	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:28%20GMT	https://techwize.com/case-studies?page=5	C:/Users/HP/Desktop/techwize/techwize.com/case-studiesaf4d.html	(from https://techwize.com/case-studies)
16:46:29	70207/70207	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:29%20GMT	https://techwize.com/blog-details/processing-and-analyzing-large-datasets-with-hadoop-and-spark	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/processing-and-analyzing-large-datasets-with-hadoop-and-spark.html	(from https://techwize.com/blog)
16:46:30	69240/69240	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:30%20GMT	https://techwize.com/blog-details/agentforce-2-0-and-einstein-gpt-integration-revolutionizing-customer-service	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/agentforce-2-0-and-einstein-gpt-integration-revolutionizing-customer-service.html	(from https://techwize.com/blog)
16:46:30	232562/232562	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2009:08:13%20GMT	https://techwize.com/storage/posts/January2025/arYC70dEZwaRWuxroom3.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/January2025/arYC70dEZwaRWuxroom3.png	(from https://techwize.com/blog)
16:46:32	69021/69021	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:32%20GMT	https://techwize.com/blog-details/implementing-a-zero-trust-security-model-to-protect-against-cyber-threats	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/implementing-a-zero-trust-security-model-to-protect-against-cyber-threats.html	(from https://techwize.com/blog)
16:46:32	139390/139390	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202025%2007:26:48%20GMT	https://techwize.com/storage/posts/January2025/frmR3WR8F1N03vBpEI5G.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/January2025/frmR3WR8F1N03vBpEI5G.png	(from https://techwize.com/blog)
16:46:33	68930/68930	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:33%20GMT	https://techwize.com/blog-details/servicenow-api-integration-using-the-power-of-connectivity	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/servicenow-api-integration-using-the-power-of-connectivity.html	(from https://techwize.com/blog)
16:46:35	70337/70337	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:34%20GMT	https://techwize.com/blog-details/asynchronous-apex-mastering-background-processing-in-salesforce	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/asynchronous-apex-mastering-background-processing-in-salesforce.html	(from https://techwize.com/blog)
16:46:35	392348/392348	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202024%2005:54:14%20GMT	https://techwize.com/storage/posts/December2024/0EO35bZBlinyjZdze7zr.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/December2024/0EO35bZBlinyjZdze7zr.png	(from https://techwize.com/blog)
16:46:35	238034/238034	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2008:02:46%20GMT	https://techwize.com/storage/posts/December2024/kIXjbG0ys25xFuaBCFsw.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/December2024/kIXjbG0ys25xFuaBCFsw.png	(from https://techwize.com/blog)
16:46:36	69377/69377	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:36%20GMT	https://techwize.com/blog-details/salesforce-agentforce-an-ai-driven-approach-to-customer-service	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/salesforce-agentforce-an-ai-driven-approach-to-customer-service.html	(from https://techwize.com/blog)
16:46:37	181384/181384	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Dec%202024%2009:19:20%20GMT	https://techwize.com/storage/posts/December2024/cvd52eZcLy6CyXZvmnHt.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/December2024/cvd52eZcLy6CyXZvmnHt.png	(from https://techwize.com/blog)
16:46:37	69455/69455	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:37%20GMT	https://techwize.com/blog-details/netsuite-s-odata-api-a-powerful-tool-for-data-access-and-integration	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/netsuite-s-odata-api-a-powerful-tool-for-data-access-and-integration.html	(from https://techwize.com/blog)
16:46:38	73217/73217	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:38%20GMT	https://techwize.com/blog-details/building-complex-workflows-with-suiteflow-s-advanced-features	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/building-complex-workflows-with-suiteflow-s-advanced-features.html	(from https://techwize.com/blog)
16:46:39	102159/102159	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Nov%202024%2009:06:24%20GMT	https://techwize.com/storage/posts/November2024/wMbF2HQHMBME2NBOd8Vg.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/November2024/wMbF2HQHMBME2NBOd8Vg.png	(from https://techwize.com/blog)
16:46:39	490669/490669	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2016:53:56%20GMT	https://techwize.com/storage/posts/December2024/UGyrrb8TqjHM6WhyFr9g.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/December2024/UGyrrb8TqjHM6WhyFr9g.png	(from https://techwize.com/blog)
16:46:40	382840/382840	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Dec%202024%2011:18:42%20GMT	https://techwize.com/storage/posts/December2024/79lKpaWFVciidw7e8W5z.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/December2024/79lKpaWFVciidw7e8W5z.png	(from https://techwize.com/blog)
16:46:41	70504/70504	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:39%20GMT	https://techwize.com/blog-details/advanced-data-modeling-techniques-for-creating-granular-customer-segments	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/advanced-data-modeling-techniques-for-creating-granular-customer-segments.html	(from https://techwize.com/blog)
16:46:41	71619/71619	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Nov%202024%2008:30:36%20GMT	https://techwize.com/storage/posts/November2024/3koSkU0djm0GPjJjL9Vf.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/November2024/3koSkU0djm0GPjJjL9Vf.png	(from https://techwize.com/blog)
16:46:42	69529/69529	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:41%20GMT	https://techwize.com/blog-details/netsuite-for-professional-services-automation-psa	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/netsuite-for-professional-services-automation-psa.html	(from https://techwize.com/blog)
16:46:43	69775/69775	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:42%20GMT	https://techwize.com/blog-details/implementing-webhooks-and-event-subscriptions-for-real-time-integration-in-netsuite	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/implementing-webhooks-and-event-subscriptions-for-real-time-integration-in-netsuite.html	(from https://techwize.com/blog)
16:46:43	392560/392560	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Nov%202024%2007:24:37%20GMT	https://techwize.com/storage/posts/November2024/hsZnjUn7AWXnPCskjAF0.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/November2024/hsZnjUn7AWXnPCskjAF0.png	(from https://techwize.com/blog)
16:46:44	71062/71062	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:44%20GMT	https://techwize.com/blog-details/building-custom-netsuite-dashboards	C:/Users/HP/Desktop/techwize/techwize.com/blog-details/building-custom-netsuite-dashboards.html	(from https://techwize.com/blog)
16:46:44	299181/299181	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Nov%202024%2006:51:15%20GMT	https://techwize.com/storage/posts/November2024/x0moPNHSGWcUwUreMj0d.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/November2024/x0moPNHSGWcUwUreMj0d.png	(from https://techwize.com/blog)
16:46:45	96553/96553	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:45%20GMT	https://techwize.com/blog?page=2	C:/Users/HP/Desktop/techwize/techwize.com/blog4658.html	(from https://techwize.com/blog)
16:46:46	96807/96807	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:45%20GMT	https://techwize.com/blog?page=3	C:/Users/HP/Desktop/techwize/techwize.com/blog9ba9.html	(from https://techwize.com/blog)
16:46:46	393387/393387	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2008:56:00%20GMT	https://techwize.com/storage/posts/November2024/b1AhmNdTv8okOwuP7RJm.png	C:/Users/HP/Desktop/techwize/techwize.com/storage/posts/November2024/b1AhmNdTv8okOwuP7RJm.png	(from https://techwize.com/blog)
16:46:46	96887/96887	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:46%20GMT	https://techwize.com/blog?page=4	C:/Users/HP/Desktop/techwize/techwize.com/blogfdb0.html	(from https://techwize.com/blog)
16:46:47	94360/94360	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:46%20GMT	https://techwize.com/blog?page=5	C:/Users/HP/Desktop/techwize/techwize.com/blogaf4d.html	(from https://techwize.com/blog)
16:46:47	2761/2761	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20May%202024%2016:50:30%20GMT	https://techwize.com/assets/images/careers/icon-job.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/icon-job.svg	(from https://techwize.com/careers)
16:46:48	78368/78368	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:48%20GMT	https://techwize.com/careers-detail/30/Salesforce-DX-Developer	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/30/Salesforce-DX-Developer.html	(from https://techwize.com/careers)
16:46:48	2763/2763	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20May%202024%2016:50:30%20GMT	https://techwize.com/assets/images/careers/icon-job1.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/icon-job1.svg	(from https://techwize.com/careers)
16:46:49	78035/78035	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:48%20GMT	https://techwize.com/careers-detail/29/Salesforce-Business-Analyst	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/29/Salesforce-Business-Analyst.html	(from https://techwize.com/careers)
16:46:49	2761/2761	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20May%202024%2016:50:30%20GMT	https://techwize.com/assets/images/careers/icon-job2.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/icon-job2.svg	(from https://techwize.com/careers)
16:46:50	81410/81410	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:49%20GMT	https://techwize.com/careers-detail/28/Accounts-Assistant-(Australian-Accounting)	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/28/Accounts-Assistant-(Australian-Accounting).html	(from https://techwize.com/careers)
16:46:50	2761/2761	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20May%202024%2016:50:26%20GMT	https://techwize.com/assets/images/careers/icon-job3.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/icon-job3.svg	(from https://techwize.com/careers)
16:46:51	79605/79605	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:50%20GMT	https://techwize.com/careers-detail/26/Technical-Architect	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/26/Technical-Architect.html	(from https://techwize.com/careers)
16:46:51	84593/84593	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:51%20GMT	https://techwize.com/careers-detail/20/ServiceNow-Designer	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/20/ServiceNow-Designer.html	(from https://techwize.com/careers)
16:46:52	78944/78944	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:51%20GMT	https://techwize.com/careers-detail/19/ServiceNow-Developer	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/19/ServiceNow-Developer.html	(from https://techwize.com/careers)
16:46:52	79183/79183	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:52%20GMT	https://techwize.com/careers-detail/15/Freelance-Recruiter	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/15/Freelance-Recruiter.html	(from https://techwize.com/careers)
16:46:53	77361/77361	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:53%20GMT	https://techwize.com/careers-detail/12/Salesforce-Sales-Cloud-Developer	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/12/Salesforce-Sales-Cloud-Developer.html	(from https://techwize.com/careers)
16:46:54	83098/83098	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:53%20GMT	https://techwize.com/careers-detail/8/Salesforce-Tech-Lead	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/8/Salesforce-Tech-Lead.html	(from https://techwize.com/careers)
16:46:54	78688/78688	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:46:54%20GMT	https://techwize.com/careers-detail/7/Business-Development-Executive	C:/Users/HP/Desktop/techwize/techwize.com/careers-detail/7/Business-Development-Executive.html	(from https://techwize.com/careers)
16:46:54	2885/2885	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20May%202024%2023:16:56%20GMT	https://techwize.com/assets/images/careers/select-icon-01.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/select-icon-01.svg	(from https://techwize.com/careers)
16:46:54	7232/7232	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20May%202024%2023:16:57%20GMT	https://techwize.com/assets/images/careers/select-icon-02.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/select-icon-02.svg	(from https://techwize.com/careers)
16:46:55	9449/9449	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20May%202024%2023:16:55%20GMT	https://techwize.com/assets/images/careers/select-icon-03.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/select-icon-03.svg	(from https://techwize.com/careers)
16:46:55	3174/3174	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20May%202024%2023:16:56%20GMT	https://techwize.com/assets/images/careers/select-icon-04.svg	C:/Users/HP/Desktop/techwize/techwize.com/assets/images/careers/select-icon-04.svg	(from https://techwize.com/careers)
16:46:57	118196/118196	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20May%202024%2006:31:07%20GMT	https://techwize.com/storage/event-photos/May2024/i4qE26R6zgEFGX4uJdGl.jpg	C:/Users/HP/Desktop/techwize/techwize.com/storage/event-photos/May2024/i4qE26R6zgEFGX4uJdGl.jpg	(from https://techwize.com/careers)
